name,position,team,GW,OPP,Pts,Mins.P,Gls_S,Assists,Cln_Sht,Gls_Csd,Own_gls,Pen_Sc,Pen_Msd,YC,RC,Saves,Bonus,BPS,Inf,Crt,Thrt,ICT,Net_T,SB,price_£
Andrew Robertson,Defender,Liverpool,21,WHU (A) 1 - 3,2,90,0,0,0,1,0,0,0,0,0,0,0,13,18.8,7.2,2.0,2.8,-13464,1583443,7.4
João Pedro Cavaco Cancelo,Defender,Man City,21,SHU (H) 1 - 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,549148,1619460,6.0
Kevin De Bruyne,Midfielder,Man City,21,SHU (H) 1 - 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-233128,927562,11.8
Edouard Mendy,Goalkeeper,Chelsea,21,BUR (H) 2 - 0,6,90,0,0,1,0,0,0,0,0,0,0,0,20,2.4,0.0,0.0,0.2,18819,550385,5.1
James Maddison,Midfielder,Leicester,21,LEE (H) 1 - 3,5,90,0,1,0,3,0,0,0,0,0,0,0,14,19.2,32.9,13.0,6.5,101184,1052669,7.2
Trent Alexander-Arnold,Defender,Liverpool,21,WHU (A) 1 - 3,2,90,0,0,0,1,0,0,0,0,0,0,0,15,10.0,5.2,4.0,1.9,85047,1143437,7.3
Alexandre Lacazette,Forward,Arsenal,21,MUN (H) 0 - 0,2,90,0,0,1,0,0,0,0,0,0,0,0,2,0.0,1.1,12.0,1.3,196816,693962,8.4
Lewis Dunk,Defender,Brighton,21,TOT (H) 1 - 0,6,90,0,0,1,0,0,0,0,0,0,0,0,25,8.4,10.3,20.0,3.9,-2108,203822,4.8
Chris Wood,Forward,Burnley,21,CHE (A) 2 - 0,2,61,0,0,0,1,0,0,0,0,0,0,0,3,0.0,1.8,4.0,0.5,-7512,122685,6.2
Kasper Schmeichel,Goalkeeper,Leicester,21,LEE (H) 1 - 3,2,90,0,0,0,3,0,0,0,0,0,3,0,17,28.8,0.0,0.0,2.9,24062,806746,5.5
Harvey Barnes,Midfielder,Leicester,21,LEE (H) 1 - 3,8,90,1,0,0,3,0,0,0,0,0,0,1,25,41.0,23.9,31.0,9.6,88170,534595,6.8
Benjamin Chilwell,Defender,Chelsea,21,BUR (H) 2 - 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,74504,1871774,6.1
Rui Pedro dos Santos Patrício,Goalkeeper,Wolves,21,CRY (A) 1 - 0,2,90,0,0,0,1,0,0,0,0,0,1,0,9,5.4,0.0,0.0,0.5,-4041,372868,5.4
Pedro Lomba Neto,Midfielder,Wolves,21,CRY (A) 1 - 0,2,90,0,0,0,1,0,0,0,0,0,0,0,20,24.6,53.7,7.0,8.5,-158922,696345,5.8
Harry Maguire,Defender,Man Utd,21,ARS (A) 0 - 0,5,90,0,0,1,0,0,0,0,1,0,0,0,21,22.6,2.3,19.0,4.4,1704,384746,5.4
Matt Targett,Defender,Aston Villa,21,SOU (A) 0 - 1,6,90,0,0,1,0,0,0,0,0,0,0,0,20,25.6,11.8,2.0,3.9,57963,512625,4.7
Wilfried Zaha,Midfielder,Crystal Palace,21,WOL (H) 1 - 0,2,90,0,0,1,0,0,0,0,1,0,0,0,-1,0.0,17.2,23.0,4.0,4308,1173907,7.2
Youri Tielemans,Midfielder,Leicester,21,LEE (H) 1 - 3,2,90,0,0,0,3,0,0,0,0,0,0,0,12,16.4,22.8,7.0,4.6,41278,233587,6.4
John Stones,Defender,Man City,21,SHU (H) 1 - 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,206844,1639857,5.2
Luke Shaw,Defender,Man Utd,21,ARS (A) 0 - 0,6,90,0,0,1,0,0,0,0,0,0,0,0,26,12.0,50.3,12.0,7.4,-1309,215929,4.8
Callum Wilson,Forward,Newcastle,21,EVE (A) 0 - 2,13,90,2,0,1,0,0,0,0,0,0,0,3,42,73.0,3.6,81.0,15.8,-76417,1410324,6.6
Pierre-Emerick Aubameyang,Midfielder,Arsenal,21,MUN (H) 0 - 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-22681,524991,11.3
Lukasz Fabianski,Goalkeeper,West Ham,21,LIV (H) 1 - 3,1,90,0,0,0,3,0,0,0,0,0,2,0,13,14.4,0.0,0.0,1.4,-15761,302430,5.1
Leandro Trossard,Midfielder,Brighton,21,TOT (H) 1 - 0,10,78,1,0,1,0,0,0,0,0,0,0,2,32,44.6,28.9,35.0,10.9,-3151,47843,5.7
Phil Foden,Midfielder,Man City,21,SHU (H) 1 - 0,3,90,0,0,1,0,0,0,0,0,0,0,0,19,8.2,29.6,8.0,4.6,-173618,771869,6.3
Tyrone Mings,Defender,Aston Villa,21,SOU (A) 0 - 1,7,90,0,0,1,0,0,0,0,0,0,0,1,27,24.8,0.3,0.0,2.5,-27911,646403,5.4
Timo Werner,Forward,Chelsea,21,BUR (H) 2 - 0,2,90,0,0,1,0,0,0,0,0,0,0,0,4,17.0,23.7,47.0,8.8,40169,963096,9.2
Alphonse Areola,Goalkeeper,Fulham,21,WBA (A) 2 - 2,1,90,0,0,0,2,0,0,0,0,0,1,0,9,10.8,0.0,0.0,1.1,34161,261297,4.5
Raphael Dias Belloli,Midfielder,Leeds,21,LEI (A) 1 - 3,5,79,0,1,0,1,0,0,0,0,0,0,0,17,27.2,13.3,21.0,6.2,-5085,110439,5.4
Danny Ings,Forward,Southampton,21,AVL (H) 0 - 1,2,90,0,0,0,1,0,0,0,0,0,0,0,11,8.8,26.0,35.0,7.0,142253,743864,8.4
Che Adams,Forward,Southampton,21,AVL (H) 0 - 1,1,25,0,0,0,0,0,0,0,0,0,0,0,-3,7.6,11.5,53.0,7.2,-23271,416088,5.9
Vicente Guaita,Goalkeeper,Crystal Palace,21,WOL (H) 1 - 0,8,90,0,0,1,0,0,0,0,0,0,4,1,29,27.2,0.0,0.0,2.7,356,251293,4.8
Vladimir Coufal,Defender,West Ham,21,LIV (H) 1 - 3,1,90,0,0,0,3,0,0,0,0,0,0,0,17,17.6,6.3,0.0,2.4,-35966,549869,4.7
Gylfi Sigurdsson,Midfielder,Everton,21,NEW (H) 0 - 2,1,90,0,0,0,2,0,0,0,1,0,0,0,13,12.8,2.3,0.0,1.5,-11795,110518,6.8
Bernd Leno,Goalkeeper,Arsenal,21,MUN (H) 0 - 0,7,90,0,0,1,0,0,0,0,0,0,3,0,25,26.2,0.0,0.0,2.6,-5667,719531,5.0
Jonny Evans,Defender,Leicester,21,LEE (H) 1 - 3,1,90,0,0,0,3,0,0,0,0,0,0,0,14,12.0,10.9,9.0,3.2,-1449,52916,5.5
Roberto Firmino,Forward,Liverpool,21,WHU (A) 1 - 3,4,21,0,1,0,1,0,0,0,0,0,0,0,15,19.6,13.5,2.0,3.5,184640,539192,9.4
Richarlison de Andrade,Forward,Everton,21,NEW (H) 0 - 2,2,90,0,0,0,2,0,0,0,0,0,0,0,7,14.0,14.0,25.0,5.3,42717,372154,7.8
Ezri Konsa Ngoyo,Defender,Aston Villa,21,SOU (A) 0 - 1,6,90,0,0,1,0,0,0,0,0,0,0,0,21,17.0,0.4,2.0,1.9,-21284,409497,4.6
Bertrand Traoré,Midfielder,Aston Villa,21,SOU (A) 0 - 1,3,90,0,0,1,0,0,0,0,0,0,0,0,1,7.2,14.1,19.0,4.0,-6073,51156,5.9
Neal Maupay,Forward,Brighton,21,TOT (H) 1 - 0,1,78,0,0,1,0,0,0,0,1,0,0,0,4,4.4,23.6,23.0,5.1,-12579,247211,6.1
Michael Keane,Defender,Everton,21,NEW (H) 0 - 2,0,90,0,0,0,2,0,0,0,1,0,0,0,12,23.0,0.4,2.0,2.5,15021,427498,5.1
César Azpilicueta,Defender,Chelsea,21,BUR (H) 2 - 0,15,90,1,0,1,0,0,0,0,0,0,0,3,42,49.8,18.7,19.0,8.8,1882,192926,5.6
Reece James,Defender,Chelsea,21,BUR (H) 2 - 0,1,17,0,0,0,0,0,0,0,0,0,0,0,2,5.2,3.7,23.0,3.2,-36519,512195,5.1
Dwight McNeil,Midfielder,Burnley,21,CHE (A) 2 - 0,2,90,0,0,0,2,0,0,0,0,0,0,0,8,5.6,1.1,0.0,0.7,270,24326,5.7
Kurt Zouma,Defender,Chelsea,21,BUR (H) 2 - 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-221932,1121805,5.6
Alisson Ramses Becker,Goalkeeper,Liverpool,21,WHU (A) 1 - 3,2,90,0,0,0,1,0,0,0,0,0,1,0,16,14.6,0.0,0.0,1.5,3224,540649,5.9
Bukayo Saka,Midfielder,Arsenal,21,MUN (H) 0 - 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,105509,944194,5.4
John McGinn,Midfielder,Aston Villa,21,SOU (A) 0 - 1,3,90,0,0,1,0,0,0,0,0,0,0,0,9,23.2,3.4,0.0,2.7,-9370,86859,5.5
Michail Antonio,Forward,West Ham,21,LIV (H) 1 - 3,2,78,0,0,0,2,0,0,0,0,0,0,0,5,8.0,1.0,40.0,4.9,200892,1312879,6.5
Gabriel Fernando de Jesus,Forward,Man City,21,SHU (H) 1 - 0,9,90,1,0,1,0,0,0,0,0,0,0,3,32,36.4,16.1,56.0,10.9,19519,191419,9.1
Stuart Armstrong,Midfielder,Southampton,21,AVL (H) 0 - 1,2,90,0,0,0,1,0,0,0,0,0,0,0,7,9.8,25.3,51.0,8.6,-396,33042,5.5
Pascal Groß,Midfielder,Brighton,21,TOT (H) 1 - 0,9,90,0,1,1,0,0,0,0,0,0,0,3,38,40.4,81.7,14.0,13.6,-3065,23734,5.8
Jorge Luiz Frello Filho,Midfielder,Chelsea,21,BUR (H) 2 - 0,3,90,0,0,1,0,0,0,0,0,0,0,0,26,23.2,48.1,0.0,7.1,-12480,290136,4.7
Ola Aina,Defender,Fulham,21,WBA (A) 2 - 2,1,80,0,0,0,2,0,0,0,0,0,0,0,16,15.0,3.1,0.0,1.8,3522,39750,4.5
Ademola Lookman,Midfielder,Fulham,21,WBA (A) 2 - 2,2,90,0,0,0,2,0,0,0,0,0,0,0,11,6.4,18.0,35.0,5.9,-11756,99519,5.0
James Justin,Defender,Leicester,21,LEE (H) 1 - 3,1,90,0,0,0,3,0,0,0,0,0,0,0,14,24.6,1.5,18.0,4.4,54033,2106960,5.0
Conor Coady,Defender,Wolves,21,CRY (A) 1 - 0,1,90,0,0,0,1,0,0,0,1,0,0,0,15,14.8,0.2,0.0,1.5,-6964,389404,4.8
James Rodríguez,Midfielder,Everton,21,NEW (H) 0 - 2,1,90,0,0,0,2,0,0,0,1,0,0,0,3,9.6,18.2,19.0,4.7,52491,726110,7.7
Pablo Fornals,Midfielder,West Ham,21,LIV (H) 1 - 3,2,61,0,0,0,1,0,0,0,0,0,0,0,11,6.0,4.7,20.0,3.1,-7042,58758,6.0
Ben White,Defender,Brighton,21,TOT (H) 1 - 0,6,90,0,0,1,0,0,0,0,0,0,0,0,25,16.6,12.5,21.0,5.0,720,91375,4.4
Eberechi Eze,Midfielder,Crystal Palace,21,WOL (H) 1 - 0,11,90,1,0,1,0,0,0,0,0,0,0,3,31,35.6,11.3,25.0,7.2,-7196,58996,5.8
Nélson Cabral Semedo,Defender,Wolves,21,CRY (A) 1 - 0,2,90,0,0,0,1,0,0,0,0,0,0,0,14,19.6,13.3,9.0,4.2,-975,151752,5.3
Victor Lindelöf,Defender,Man Utd,21,ARS (A) 0 - 0,6,90,0,0,1,0,0,0,0,0,0,0,0,24,17.8,1.4,0.0,1.9,-3171,90654,4.8
Aaron Ramsdale,Goalkeeper,Sheffield Utd,21,MCI (A) 1 - 0,3,90,0,0,0,1,0,0,0,0,0,4,0,16,30.2,0.0,0.0,3.0,-1873,146445,4.6
Rúben Diogo da Silva Neves,Midfielder,Wolves,21,CRY (A) 1 - 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-3900,100228,5.2
James Tarkowski,Defender,Burnley,21,CHE (A) 2 - 0,1,90,0,0,0,2,0,0,0,0,0,0,0,16,19.8,0.6,9.0,2.9,-6223,177332,5.3
Ashley Westwood,Midfielder,Burnley,21,CHE (A) 2 - 0,1,90,0,0,0,2,0,0,0,1,0,0,0,7,4.8,21.5,0.0,2.6,-2370,34158,5.3
Romain Saïss,Defender,Wolves,21,CRY (A) 1 - 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-53264,651891,5.0
Robert Sánchez,Goalkeeper,Brighton,21,TOT (H) 1 - 0,8,90,0,0,1,0,0,0,0,0,0,4,1,29,27.6,0.0,0.0,2.8,8166,102778,4.4
Joël Veltman,Defender,Brighton,21,TOT (H) 1 - 0,6,71,0,0,1,0,0,0,0,0,0,0,0,20,7.0,13.4,8.0,2.8,1904,35516,4.3
Lucas Digne,Defender,Everton,21,NEW (H) 0 - 2,1,90,0,0,0,2,0,0,0,0,0,0,0,18,28.6,24.4,3.0,5.6,106760,514112,6.0
Tanguy Ndombele,Midfielder,Spurs,21,BHA (A) 1 - 0,2,73,0,0,0,1,0,0,0,0,0,0,0,15,15.2,4.3,0.0,2.0,1559,55670,5.9
Ben Mee,Defender,Burnley,21,CHE (A) 2 - 0,1,90,0,0,0,2,0,0,0,0,0,0,0,10,18.0,0.1,0.0,1.8,3683,133563,4.9
Tosin Adarabioyo,Defender,Fulham,21,WBA (A) 2 - 2,1,90,0,0,0,2,0,0,0,0,0,0,0,13,13.2,0.8,2.0,1.6,642,33583,4.5
Matthew Lowton,Defender,Burnley,21,CHE (A) 2 - 0,1,90,0,0,0,2,0,0,0,0,0,0,0,15,13.6,0.8,0.0,1.4,-8212,118153,4.4
Héctor Bellerín,Defender,Arsenal,21,MUN (H) 0 - 0,8,90,0,0,1,0,0,0,0,0,0,0,2,27,18.6,13.4,16.0,4.8,-27533,358635,5.1
Kelechi Iheanacho,Forward,Leicester,21,LEE (H) 1 - 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,581,25555,5.6
Jan Bednarek,Defender,Southampton,21,AVL (H) 0 - 1,2,90,0,0,0,1,0,0,0,0,0,0,0,14,14.4,0.3,34.0,4.9,-34892,995117,4.9
Jesse Lingard,Midfielder,West Ham,21,LIV (H) 1 - 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,892,12872,5.9
Jordan Pickford,Goalkeeper,Everton,21,NEW (H) 0 - 2,1,90,0,0,0,2,0,0,0,0,0,1,0,10,11.0,0.0,0.0,1.1,3496,444209,4.8
Joachim Andersen,Defender,Fulham,21,WBA (A) 2 - 2,1,90,0,0,0,2,0,0,0,0,0,0,0,15,15.8,1.7,0.0,1.8,567,3946,4.5
Timothy Castagne,Defender,Leicester,21,LEE (H) 1 - 3,1,36,0,0,0,1,0,0,0,0,0,0,0,6,3.0,0.3,0.0,0.3,8092,390872,5.7
Bernardo Mota Veiga de Carvalho e Silva,Midfielder,Man City,21,SHU (H) 1 - 0,3,90,0,0,1,0,0,0,0,0,0,0,0,17,15.8,14.0,41.0,7.1,-820,79293,7.4
Gareth Bale,Midfielder,Spurs,21,BHA (A) 1 - 0,2,60,0,0,0,1,0,0,0,0,0,0,0,6,10.0,17.9,2.0,3.0,698,22467,9.3
Mateusz Klich,Midfielder,Leeds,21,LEI (A) 1 - 3,2,69,0,0,1,0,0,0,0,1,0,0,0,4,5.2,12.0,2.0,1.9,-44950,288276,5.4
Anwar El Ghazi,Midfielder,Aston Villa,21,SOU (A) 0 - 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-99920,162792,5.7
Kai Havertz,Midfielder,Chelsea,21,BUR (H) 2 - 0,1,10,0,0,0,0,0,0,0,0,0,0,0,3,5.2,11.1,2.0,1.8,4668,214902,8.2
Alex McCarthy,Goalkeeper,Southampton,21,AVL (H) 0 - 1,3,90,0,0,0,1,0,0,0,0,0,3,0,14,27.4,0.0,0.0,2.7,-30529,1490480,4.6
Pierre-Emile Højbjerg,Midfielder,Spurs,21,BHA (A) 1 - 0,2,90,0,0,0,1,0,0,0,0,0,0,0,13,14.2,6.2,0.0,2.0,676,67572,4.9
Rob Holding,Defender,Arsenal,21,MUN (H) 0 - 0,8,90,0,0,1,0,0,0,0,0,0,0,2,27,24.6,1.2,0.0,2.6,5438,395570,4.5
Matthew Cash,Defender,Aston Villa,21,SOU (A) 0 - 1,9,90,0,0,1,0,0,0,0,0,0,0,3,28,25.4,1.4,0.0,2.7,-2308,94035,5.0
Thiago Thiago,Defender,Chelsea,21,BUR (H) 2 - 0,7,90,0,0,1,0,0,0,0,0,0,0,1,29,25.2,0.8,6.0,3.2,33177,355938,5.6
Ezgjan Alioski,Defender,Leeds,21,LEI (A) 1 - 3,2,90,0,0,0,1,0,0,0,0,0,0,0,7,17.4,0.8,0.0,1.8,-28514,201921,4.5
David de Gea,Goalkeeper,Man Utd,21,ARS (A) 0 - 0,7,90,0,0,1,0,0,0,0,0,0,3,0,25,23.0,0.0,0.0,2.3,-15428,390295,5.3
Miguel Almirón,Midfielder,Newcastle,21,EVE (A) 0 - 2,3,90,0,0,1,0,0,0,0,0,0,0,0,20,17.0,41.7,18.0,7.7,-571,30013,5.6
Georginio Wijnaldum,Midfielder,Liverpool,21,WHU (A) 1 - 3,9,90,1,0,0,1,0,0,0,0,0,0,2,33,43.0,14.8,18.0,7.6,-6923,105907,5.3
Scott McTominay,Midfielder,Man Utd,21,ARS (A) 0 - 0,1,36,0,0,0,0,0,0,0,0,0,0,0,5,2.0,1.8,0.0,0.4,-19989,76512,4.9
Mason Greenwood,Midfielder,Man Utd,21,ARS (A) 0 - 0,1,10,0,0,0,0,0,0,0,0,0,0,0,2,0.8,0.2,0.0,0.1,-3382,150329,7.0
David McGoldrick,Forward,Sheffield Utd,21,MCI (A) 1 - 0,1,28,0,0,0,0,0,0,0,0,0,0,0,1,2.6,0.5,2.0,0.5,1900,164921,5.2
Angelo Ogbonna,Defender,West Ham,21,LIV (H) 1 - 3,1,90,0,0,0,3,0,0,0,0,0,0,0,8,7.8,0.3,2.0,1.0,-28911,230311,5.0
Kyle Walker,Defender,Man City,21,SHU (H) 1 - 0,6,90,0,0,1,0,0,0,0,0,0,0,0,24,13.8,7.0,0.0,2.1,-8593,438732,6.1
Kyle Walker-Peters,Defender,Southampton,21,AVL (H) 0 - 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-205033,723859,4.8
Luke Ayling,Defender,Leeds,21,LEI (A) 1 - 3,1,90,0,0,0,1,0,0,0,1,0,0,0,9,26.2,1.3,10.0,3.8,-12904,208538,4.5
Rodrigo Hernandez,Midfielder,Man City,21,SHU (H) 1 - 0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.1,0.0,0.0,-1038,34256,5.3
Paul Pogba,Midfielder,Man Utd,21,ARS (A) 0 - 0,2,90,0,0,1,0,0,0,0,1,0,0,0,10,14.8,16.1,13.0,4.4,-35595,237227,7.7
Antonio Rüdiger,Defender,Chelsea,21,BUR (H) 2 - 0,6,90,0,0,1,0,0,0,0,0,0,0,0,23,7.8,2.3,5.0,1.5,25179,79365,4.5
Adama Traoré,Midfielder,Wolves,21,CRY (A) 1 - 0,1,27,0,0,0,0,0,0,0,0,0,0,0,3,4.4,1.4,4.0,1.0,-4866,409954,6.0
Andros Townsend,Midfielder,Crystal Palace,21,WOL (H) 1 - 0,1,11,0,0,0,0,0,0,0,0,0,0,0,1,0.4,0.5,8.0,0.9,-3569,99588,5.6
Karl Darlow,Goalkeeper,Newcastle,21,EVE (A) 0 - 2,6,90,0,0,1,0,0,0,0,1,0,3,0,24,21.2,0.0,0.0,2.1,-11933,161578,5.0
Jannik Vestergaard,Defender,Southampton,21,AVL (H) 0 - 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-22941,245297,4.7
Sergio Reguilón,Defender,Spurs,21,BHA (A) 1 - 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-78753,361350,5.7
Edinson Cavani,Forward,Man Utd,21,ARS (A) 0 - 0,2,90,0,0,1,0,0,0,0,0,0,0,0,-3,0.0,15.1,15.0,2.7,-7717,325761,7.9
Toby Alderweireld,Defender,Spurs,21,BHA (A) 1 - 0,1,90,0,0,0,1,0,0,0,1,0,0,0,11,36.4,5.5,0.0,4.2,-4875,137024,5.4
Serge Aurier,Defender,Spurs,21,BHA (A) 1 - 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,143618,5.2
Lucas Rodrigues Moura da Silva,Midfielder,Spurs,21,BHA (A) 1 - 0,1,29,0,0,0,0,0,0,0,0,0,0,0,0,2.2,1.8,20.0,2.4,-524,85135,6.7
Kieran Tierney,Defender,Arsenal,21,MUN (H) 0 - 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-78339,561453,5.4
Christian Benteke,Forward,Crystal Palace,21,WOL (H) 1 - 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,6096,60476,5.5
Ryan Bertrand,Defender,Southampton,21,AVL (H) 0 - 1,2,90,0,0,0,1,0,0,0,0,0,0,0,13,20.0,10.5,26.0,5.7,-966,65667,5.0
Danny Welbeck,Forward,Brighton,21,TOT (H) 1 - 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-5720,27761,5.5
Ivan Ricardo Neves Abreu Cavaleiro,Midfielder,Fulham,21,WBA (A) 2 - 2,6,18,1,0,0,0,0,0,0,0,0,0,0,20,33.4,2.3,27.0,6.3,-854,12127,5.3
Declan Rice,Midfielder,West Ham,21,LIV (H) 1 - 3,1,90,0,0,0,3,0,0,0,1,0,0,0,9,11.8,2.9,8.0,2.3,-14406,188775,4.8
