name,position,team,GW,OPP,Pts,Mins.P,Gls_S,Assists,Cln_Sht,Gls_Csd,Own_gls,Pen_Sc,Pen_Msd,YC,RC,Saves,Bonus,BPS,Inf,Crt,Thrt,ICT,Net_T,SB,price_£
Matheus Pereira,Midfielder,West Brom,15,LIV (A) 1 - 1,4,17,0,1,0,0,0,0,0,0,0,0,0,17,22.2,14.5,0.0,3.7,-2620,53809,5.6
Tomas Soucek,Midfielder,West Ham,15,BHA (H) 2 - 2,10,90,1,0,0,2,0,0,0,0,0,0,3,32,46.2,3.4,92.0,14.2,73916,703119,5.1
Sam Johnstone,Goalkeeper,West Brom,15,LIV (A) 1 - 1,2,90,0,0,0,1,0,0,0,0,0,1,0,10,9.4,0.0,0.0,0.9,9530,153983,4.5
Jarrod Bowen,Midfielder,West Ham,15,BHA (H) 2 - 2,1,45,0,0,0,1,0,0,0,0,0,0,0,2,2.0,1.4,10.0,1.3,15001,413463,6.4
Jack Grealish,Midfielder,Aston Villa,15,CRY (H) 3 - 0,2,90,0,0,1,0,0,0,0,1,0,0,0,15,28.4,67.3,39.0,13.5,-109,3369640,7.8
Andrew Robertson,Defender,Liverpool,15,WBA (H) 1 - 1,2,90,0,0,0,1,0,0,0,0,0,0,0,11,11.6,32.4,6.0,5.0,261028,1712964,7.3
João Pedro Cavaco Cancelo,Defender,Man City,15,NEW (H) 2 - 0,7,90,0,0,1,0,0,0,0,1,0,0,2,33,17.6,28.1,16.0,6.2,139667,463790,5.6
Kevin De Bruyne,Midfielder,Man City,15,NEW (H) 2 - 0,3,90,0,0,1,0,0,0,0,0,0,0,0,13,14.8,35.0,31.0,8.1,-142973,1893440,11.8
Edouard Mendy,Goalkeeper,Chelsea,15,ARS (A) 3 - 1,2,90,0,0,0,3,0,0,0,0,0,4,0,17,33.6,0.0,0.0,3.4,-7863,692634,5.2
James Maddison,Midfielder,Leicester,15,MUN (H) 2 - 2,4,90,0,1,0,2,0,0,0,1,0,0,0,15,22.8,38.1,8.0,6.9,34910,432220,7.1
Trent Alexander-Arnold,Defender,Liverpool,15,WBA (H) 1 - 1,2,90,0,0,0,1,0,0,0,0,0,0,0,17,18.0,73.0,16.0,10.7,82689,1121933,7.2
Alexandre Lacazette,Forward,Arsenal,15,CHE (H) 3 - 1,8,90,1,0,0,1,0,0,0,0,0,0,2,28,37.8,4.9,40.0,8.3,-7144,184930,8.2
Lewis Dunk,Defender,Brighton,15,WHU (A) 2 - 2,9,90,1,0,0,2,0,0,0,0,0,0,2,25,54.8,0.5,33.0,8.8,-9302,198284,4.8
Chris Wood,Forward,Burnley,15,LEE (A) 1 - 0,2,90,0,0,0,1,0,0,0,0,0,0,0,1,8.8,37.3,44.0,9.0,14004,84453,6.2
Kasper Schmeichel,Goalkeeper,Leicester,15,MUN (H) 2 - 2,1,90,0,0,0,2,0,0,0,0,0,2,0,12,15.2,0.0,0.0,1.5,-18522,818809,5.5
Harvey Barnes,Midfielder,Leicester,15,MUN (H) 2 - 2,7,90,1,0,0,2,0,0,0,0,0,0,0,21,38.2,8.6,17.0,6.4,-15139,202221,6.7
Benjamin Chilwell,Defender,Chelsea,15,ARS (A) 3 - 1,1,90,0,0,0,3,0,0,0,0,0,0,0,11,16.4,2.8,4.0,2.3,-878355,1861324,6.1
Rui Pedro dos Santos Patrício,Goalkeeper,Wolves,15,TOT (H) 1 - 1,2,90,0,0,0,1,0,0,0,0,0,2,0,12,17.6,0.0,0.0,1.8,-33638,455376,5.5
Pedro Lomba Neto,Midfielder,Wolves,15,TOT (H) 1 - 1,6,90,0,1,0,1,0,0,0,0,0,0,1,22,28.4,48.7,24.0,10.1,47502,958980,5.9
Harry Maguire,Defender,Man Utd,15,LEI (A) 2 - 2,1,90,0,0,0,2,0,0,0,0,0,0,0,10,8.8,0.4,4.0,1.3,-4876,257206,5.4
Matt Targett,Defender,Aston Villa,15,CRY (H) 3 - 0,6,90,0,0,1,0,0,0,0,0,0,0,0,21,23.6,1.5,0.0,2.5,35352,311207,4.6
Wilfried Zaha,Midfielder,Crystal Palace,15,AVL (A) 3 - 0,1,90,0,0,0,3,0,0,0,1,0,0,0,0,9.2,11.7,26.0,4.7,-90788,1606382,7.5
Youri Tielemans,Midfielder,Leicester,15,MUN (H) 2 - 2,3,90,0,0,0,2,0,0,0,0,0,0,1,22,18.0,4.6,16.0,3.9,-11906,171276,6.4
John Stones,Defender,Man City,15,NEW (H) 2 - 0,6,90,0,0,1,0,0,0,0,0,0,0,0,22,12.4,4.8,6.0,2.3,133471,255236,4.9
Luke Shaw,Defender,Man Utd,15,LEI (A) 2 - 2,3,90,0,0,0,2,0,0,0,0,0,0,2,24,12.8,42.2,2.0,5.7,-1311,57334,4.8
Callum Wilson,Forward,Newcastle,15,MCI (A) 2 - 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-136215,1215598,6.6
Pierre-Emerick Aubameyang,Midfielder,Arsenal,15,CHE (H) 3 - 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-64785,569463,11.4
Lukasz Fabianski,Goalkeeper,West Ham,15,BHA (H) 2 - 2,1,90,0,0,0,2,0,0,0,0,0,2,0,14,14.0,0.0,0.0,1.4,480,367827,5.1
Leandro Trossard,Midfielder,Brighton,15,WHU (A) 2 - 2,2,90,0,0,0,2,0,0,0,0,0,0,0,10,8.6,39.6,26.0,7.4,-3837,54155,5.8
Phil Foden,Midfielder,Man City,15,NEW (H) 2 - 0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.3,0.0,0.0,-28199,280598,6.3
Tyrone Mings,Defender,Aston Villa,15,CRY (H) 3 - 0,-2,44,0,0,0,0,0,0,0,0,1,0,0,-7,0.0,0.2,0.0,0.0,85345,1087827,5.4
Timo Werner,Forward,Chelsea,15,ARS (A) 3 - 1,1,45,0,0,0,2,0,0,0,0,0,0,0,2,2.6,12.5,21.0,3.6,-161915,1203125,9.3
Alphonse Areola,Goalkeeper,Fulham,15,SOU (H) 0 - 0,8,90,0,0,1,0,0,0,0,0,0,2,2,25,9.4,0.0,0.0,0.9,4693,117635,4.5
Raphael Dias Belloli,Midfielder,Leeds,15,BUR (H) 1 - 0,3,69,0,0,1,0,0,0,0,0,0,0,0,12,13.0,20.9,41.0,7.5,39779,95030,5.4
Danny Ings,Forward,Southampton,15,FUL (A) 0 - 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-158329,459212,8.3
Che Adams,Forward,Southampton,15,FUL (A) 0 - 0,2,90,0,0,1,0,0,0,0,0,0,0,0,5,7.8,2.8,2.0,1.3,161045,738680,6.1
Vicente Guaita,Goalkeeper,Crystal Palace,15,AVL (A) 3 - 0,3,90,0,0,0,3,0,0,0,0,0,7,0,23,46.0,0.0,0.0,4.6,-12510,229859,4.9
Vladimir Coufal,Defender,West Ham,15,BHA (H) 2 - 2,1,90,0,0,0,2,0,0,0,0,0,0,0,9,17.2,20.7,20.0,5.8,124554,361077,4.7
Gylfi Sigurdsson,Midfielder,Everton,15,SHU (A) 0 - 1,11,90,1,0,1,0,0,0,0,0,0,0,3,37,40.8,28.7,20.0,9.0,18492,98720,6.8
Bernd Leno,Goalkeeper,Arsenal,15,CHE (H) 3 - 1,8,90,0,0,0,1,0,1,0,0,0,2,1,27,35.6,0.0,0.0,3.6,-44555,532869,4.9
Jonny Evans,Defender,Leicester,15,MUN (H) 2 - 2,1,90,0,0,0,2,0,0,0,0,0,0,0,15,11.0,0.8,6.0,1.8,1063,27118,5.5
Roberto Firmino,Forward,Liverpool,15,WBA (H) 1 - 1,2,89,0,0,0,1,0,0,0,0,0,0,0,3,5.4,10.3,43.0,5.9,191422,398837,9.3
Richarlison de Andrade,Forward,Everton,15,SHU (A) 0 - 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-21250,325375,7.8
Ezri Konsa Ngoyo,Defender,Aston Villa,15,CRY (H) 3 - 0,1,45,0,0,0,0,0,0,0,0,0,0,0,4,3.8,0.2,0.0,0.4,-128445,556613,4.8
Bertrand Traoré,Midfielder,Aston Villa,15,CRY (H) 3 - 0,7,45,1,0,0,0,0,0,0,0,0,0,1,29,38.6,42.2,26.0,10.7,7450,13702,5.9
Neal Maupay,Forward,Brighton,15,WHU (A) 2 - 2,7,89,1,0,0,2,0,0,0,0,0,0,1,24,36.2,6.2,45.0,8.7,-14941,150630,6.1
Michael Keane,Defender,Everton,15,SHU (A) 0 - 1,8,65,0,0,1,0,0,0,0,0,0,0,2,30,15.2,10.4,0.0,2.6,26500,432166,5.1
César Azpilicueta,Defender,Chelsea,15,ARS (A) 3 - 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,917,202931,5.6
Reece James,Defender,Chelsea,15,ARS (A) 3 - 1,1,90,0,0,0,3,0,0,0,0,0,0,0,10,9.6,29.3,1.0,4.0,-422668,988256,5.2
Dwight McNeil,Midfielder,Burnley,15,LEE (A) 1 - 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-1726,27227,5.7
Kurt Zouma,Defender,Chelsea,15,ARS (A) 3 - 1,1,90,0,0,0,3,0,0,0,0,0,0,0,13,9.8,0.6,26.0,3.6,186183,2108037,5.9
Alisson Ramses Becker,Goalkeeper,Liverpool,15,WBA (H) 1 - 1,2,90,0,0,0,1,0,0,0,0,0,2,0,13,15.8,0.0,0.0,1.6,18294,515541,5.9
Bukayo Saka,Midfielder,Arsenal,15,CHE (H) 3 - 1,13,90,1,1,0,1,0,0,0,0,0,0,3,32,39.2,6.8,29.0,7.5,-5361,164237,5.1
John McGinn,Midfielder,Aston Villa,15,CRY (H) 3 - 0,3,90,0,0,1,0,0,0,0,0,0,0,0,5,9.6,2.2,0.0,1.2,-7276,128904,5.5
Michail Antonio,Forward,West Ham,15,BHA (H) 2 - 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-3107,126298,6.2
Gabriel Fernando de Jesus,Forward,Man City,15,NEW (H) 2 - 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-46137,83167,9.1
Stuart Armstrong,Midfielder,Southampton,15,FUL (A) 0 - 0,3,90,0,0,1,0,0,0,0,0,0,0,0,8,12.4,3.5,2.0,1.8,-9624,47602,5.5
Pascal Groß,Midfielder,Brighton,15,WHU (A) 2 - 2,1,7,0,0,0,0,0,0,0,0,0,0,0,5,4.6,14.5,0.0,1.9,-27031,68097,5.8
Jorge Luiz Frello Filho,Midfielder,Chelsea,15,ARS (A) 3 - 1,-1,45,0,0,0,1,0,0,1,0,0,0,0,4,15.6,16.3,17.0,4.9,-12670,369040,4.8
Ola Aina,Defender,Fulham,15,SOU (H) 0 - 0,6,90,0,0,1,0,0,0,0,0,0,0,0,24,20.2,1.1,18.0,3.9,797,28583,4.5
Ademola Lookman,Midfielder,Fulham,15,SOU (H) 0 - 0,3,89,0,0,1,0,0,0,0,0,0,0,0,10,14.2,38.7,35.0,8.8,6702,123126,5.0
James Justin,Defender,Leicester,15,MUN (H) 2 - 2,1,90,0,0,0,2,0,0,0,0,0,0,0,16,19.4,27.3,0.0,4.7,129766,1883088,4.9
Conor Coady,Defender,Wolves,15,TOT (H) 1 - 1,1,90,0,0,0,1,0,0,0,1,0,0,0,8,12.0,10.3,2.0,2.4,-27820,470332,4.9
James Rodríguez,Midfielder,Everton,15,SHU (A) 0 - 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-137237,771233,7.7
Pablo Fornals,Midfielder,West Ham,15,BHA (H) 2 - 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-10595,92600,6.2
Ben White,Defender,Brighton,15,WHU (A) 2 - 2,1,90,0,0,0,2,0,0,0,0,0,0,0,14,12.8,12.5,0.0,2.5,-1695,103352,4.4
Eberechi Eze,Midfielder,Crystal Palace,15,AVL (A) 3 - 0,1,90,0,0,0,3,0,0,0,1,0,0,0,11,18.2,15.8,35.0,6.9,-3508,79042,5.8
Nélson Cabral Semedo,Defender,Wolves,15,TOT (H) 1 - 1,1,90,0,0,0,1,0,0,0,1,0,0,0,10,17.6,19.6,4.0,4.1,-24764,189288,5.4
Victor Lindelöf,Defender,Man Utd,15,LEI (A) 2 - 2,2,65,0,0,0,1,0,0,0,0,0,0,0,7,8.0,1.3,0.0,0.9,26281,145399,4.8
Aaron Ramsdale,Goalkeeper,Sheffield Utd,15,EVE (H) 0 - 1,2,90,0,0,0,1,0,0,0,0,0,2,0,12,10.8,0.0,0.0,1.1,-7748,165780,4.7
Rúben Diogo da Silva Neves,Midfielder,Wolves,15,TOT (H) 1 - 1,2,90,0,0,0,1,0,0,0,0,0,0,0,20,26.8,25.9,15.0,6.8,-1663,92621,5.2
James Tarkowski,Defender,Burnley,15,LEE (A) 1 - 0,1,90,0,0,0,1,0,0,0,1,0,0,0,6,15.6,10.9,21.0,4.8,-684,172199,5.3
Ashley Westwood,Midfielder,Burnley,15,LEE (A) 1 - 0,1,90,0,0,0,1,0,0,0,1,0,0,0,20,18.8,72.4,10.0,10.1,1291,39981,5.3
Romain Saïss,Defender,Wolves,15,TOT (H) 1 - 1,10,90,1,0,0,1,0,0,0,0,0,0,2,25,56.2,0.8,58.0,11.5,-44836,531685,5.1
Robert Sánchez,Goalkeeper,Brighton,15,WHU (A) 2 - 2,1,90,0,0,0,2,0,0,0,0,0,2,0,14,21.2,0.0,0.0,2.1,10053,26981,4.4
Joël Veltman,Defender,Brighton,15,WHU (A) 2 - 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-641,38092,4.3
Lucas Digne,Defender,Everton,15,SHU (A) 0 - 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-30122,395503,6.0
Tanguy Ndombele,Midfielder,Spurs,15,WOL (A) 1 - 1,11,69,1,0,1,0,0,0,0,0,0,0,3,28,45.2,25.9,7.0,7.8,-1292,30010,5.9
Ben Mee,Defender,Burnley,15,LEE (A) 1 - 0,2,90,0,0,0,1,0,0,0,0,0,0,0,11,15.0,10.6,14.0,4.0,2267,24383,4.9
Tosin Adarabioyo,Defender,Fulham,15,SOU (H) 0 - 0,6,90,0,0,1,0,0,0,0,0,0,0,0,20,9.4,0.6,0.0,1.0,5404,11187,4.5
Matthew Lowton,Defender,Burnley,15,LEE (A) 1 - 0,2,90,0,0,0,1,0,0,0,0,0,0,0,7,11.8,2.2,17.0,3.1,15597,36837,4.4
Héctor Bellerín,Defender,Arsenal,15,CHE (H) 3 - 1,2,90,0,0,0,1,0,0,0,0,0,0,0,13,12.0,21.7,20.0,5.4,-62919,378127,5.1
Kelechi Iheanacho,Forward,Leicester,15,MUN (H) 2 - 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-270,21030,5.6
Jan Bednarek,Defender,Southampton,15,FUL (A) 0 - 0,9,90,0,0,1,0,0,0,0,0,0,0,3,27,33.4,0.5,0.0,3.4,133470,545357,4.7
Jesse Lingard,Midfielder,West Ham,15,LEI (A) 2 - 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-36,10738,5.9
Jordan Pickford,Goalkeeper,Everton,15,SHU (A) 0 - 1,5,90,0,0,1,0,0,0,0,1,0,1,0,19,12.0,0.0,0.0,1.2,912,473293,4.8
Joachim Andersen,Defender,Fulham,15,SOU (H) 0 - 0,6,90,0,0,1,0,0,0,0,0,0,0,0,24,20.0,0.8,2.0,2.3,-506,1979,4.5
Timothy Castagne,Defender,Leicester,15,MUN (H) 2 - 2,1,90,0,0,0,2,0,0,0,0,0,0,0,13,13.6,2.8,0.0,1.6,-3106,387235,5.7
Bernardo Mota Veiga de Carvalho e Silva,Midfielder,Man City,15,NEW (H) 2 - 0,3,90,0,0,1,0,0,0,0,0,0,0,0,8,2.8,7.9,15.0,2.6,741,40228,7.4
Gareth Bale,Midfielder,Spurs,15,WOL (A) 1 - 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-2220,25265,9.3
Mateusz Klich,Midfielder,Leeds,15,BUR (H) 1 - 0,3,65,0,0,1,0,0,0,0,0,0,0,0,10,1.8,10.9,4.0,1.7,24925,547418,5.5
Anwar El Ghazi,Midfielder,Aston Villa,15,CRY (H) 3 - 0,9,85,1,0,1,0,0,0,0,0,0,0,1,29,52.4,35.2,81.0,16.9,60898,79094,5.7
Kai Havertz,Midfielder,Chelsea,15,ARS (A) 3 - 1,1,16,0,0,0,0,0,0,0,0,0,0,0,1,2.4,1.3,4.0,0.8,-13133,230728,8.2
Alex McCarthy,Goalkeeper,Southampton,15,FUL (A) 0 - 0,6,90,0,0,1,0,0,0,0,0,0,1,0,24,11.6,0.0,0.0,1.2,50981,1765544,4.6
Pierre-Emile Højbjerg,Midfielder,Spurs,15,WOL (A) 1 - 1,2,90,0,0,0,1,0,0,0,0,0,0,0,10,11.2,2.0,0.0,1.3,1555,78583,4.9
Rob Holding,Defender,Arsenal,15,CHE (H) 3 - 1,2,90,0,0,0,1,0,0,0,0,0,0,0,11,31.0,0.0,19.0,5.0,-5343,92791,4.4
Matthew Cash,Defender,Aston Villa,15,CRY (H) 3 - 0,6,90,0,0,1,0,0,0,0,0,0,0,0,22,21.4,20.5,0.0,4.2,5210,51523,5.0
Thiago Thiago,Defender,Chelsea,15,ARS (A) 3 - 1,0,90,0,0,0,3,0,0,0,1,0,0,0,6,17.8,0.4,10.0,2.8,86210,370693,5.6
Ezgjan Alioski,Defender,Leeds,15,BUR (H) 1 - 0,6,90,0,0,1,0,0,0,0,0,0,0,0,26,15.0,11.5,2.0,2.9,30244,139211,4.4
David de Gea,Goalkeeper,Man Utd,15,LEI (A) 2 - 2,1,90,0,0,0,2,0,0,0,0,0,1,0,9,10.4,0.0,0.0,1.0,-6514,253039,5.3
Miguel Almirón,Midfielder,Newcastle,15,MCI (A) 2 - 0,2,81,0,0,0,2,0,0,0,0,0,0,0,12,14.0,31.3,0.0,4.5,-2763,32169,5.6
Georginio Wijnaldum,Midfielder,Liverpool,15,WBA (H) 1 - 1,2,90,0,0,0,1,0,0,0,0,0,0,0,14,18.6,41.8,6.0,6.6,8799,139507,5.3
Scott McTominay,Midfielder,Man Utd,15,LEI (A) 2 - 2,2,90,0,0,0,2,0,0,0,0,0,0,0,6,23.6,1.3,0.0,2.5,19873,42334,4.9
Mason Greenwood,Midfielder,Man Utd,15,LEI (A) 2 - 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-13380,171555,7.1
David McGoldrick,Forward,Sheffield Utd,15,EVE (H) 0 - 1,2,62,0,0,1,0,0,0,0,0,0,0,0,3,2.8,1.3,20.0,2.4,19479,84093,5.2
Angelo Ogbonna,Defender,West Ham,15,BHA (H) 2 - 2,1,90,0,0,0,2,0,0,0,0,0,0,0,11,12.2,0.1,0.0,1.2,26148,195124,5.0
Kyle Walker,Defender,Man City,15,NEW (H) 2 - 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-140908,720236,6.2
Kyle Walker-Peters,Defender,Southampton,15,FUL (A) 0 - 0,8,90,0,0,1,0,0,0,0,0,0,0,2,25,32.8,1.3,2.0,3.6,61118,1080041,4.7
Luke Ayling,Defender,Leeds,15,BUR (H) 1 - 0,6,90,0,0,1,0,0,0,0,0,0,0,0,26,25.2,13.2,0.0,3.8,-7903,280490,4.5
Rodrigo Hernandez,Midfielder,Man City,15,NEW (H) 2 - 0,0,56,0,0,0,0,0,0,0,1,0,0,0,6,9.0,4.8,8.0,2.2,-82,36573,5.4
Paul Pogba,Midfielder,Man Utd,15,LEI (A) 2 - 2,1,36,0,0,0,1,0,0,0,0,0,0,0,4,5.2,0.2,0.0,0.5,-6426,102295,7.7
Antonio Rüdiger,Defender,Chelsea,15,ARS (A) 3 - 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-875,51657,4.5
Adama Traoré,Midfielder,Wolves,15,TOT (H) 1 - 1,2,90,0,0,0,1,0,0,0,0,0,0,0,7,7.0,25.4,6.0,3.8,-14938,438679,6.1
Andros Townsend,Midfielder,Crystal Palace,15,AVL (A) 3 - 0,1,8,0,0,0,0,0,0,0,0,0,0,0,4,5.4,15.1,0.0,2.1,-9156,113811,5.7
Karl Darlow,Goalkeeper,Newcastle,15,MCI (A) 2 - 0,2,90,0,0,0,2,0,0,0,0,0,4,0,17,31.4,0.0,0.0,3.1,-13974,127233,5.0
Jannik Vestergaard,Defender,Southampton,15,FUL (A) 0 - 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-20982,1211142,5.0
Sergio Reguilón,Defender,Spurs,15,WOL (A) 1 - 1,6,62,0,0,1,0,0,0,0,0,0,0,0,15,4.0,2.7,25.0,3.2,6713,487024,5.7
Edinson Cavani,Forward,Man Utd,15,LEI (A) 2 - 2,4,15,0,1,0,1,0,0,0,0,0,0,0,16,18.4,13.5,2.0,3.4,-3778,80278,7.8
Toby Alderweireld,Defender,Spurs,15,WOL (A) 1 - 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,872,126361,5.4
Serge Aurier,Defender,Spurs,15,WOL (A) 1 - 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,8293,179015,5.2
Lucas Rodrigues Moura da Silva,Midfielder,Spurs,15,WOL (A) 1 - 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-1531,89703,6.7
Kieran Tierney,Defender,Arsenal,15,CHE (H) 3 - 1,4,90,0,1,0,1,0,0,0,1,0,0,0,17,7.8,12.2,4.0,2.4,-24036,303802,5.3
Christian Benteke,Forward,Crystal Palace,15,AVL (A) 3 - 0,2,90,0,0,0,3,0,0,0,0,0,0,0,2,1.6,13.2,14.0,2.9,6379,32606,5.5
Ryan Bertrand,Defender,Southampton,15,FUL (A) 0 - 0,6,90,0,0,1,0,0,0,0,0,0,0,0,18,20.4,0.8,0.0,2.1,5417,83858,5.0
Danny Welbeck,Forward,Brighton,15,WHU (A) 2 - 2,2,82,0,0,0,2,0,0,0,0,0,0,0,4,1.2,21.5,10.0,3.3,14243,122881,5.5
Ivan Ricardo Neves Abreu Cavaleiro,Midfielder,Fulham,15,SOU (H) 0 - 0,3,90,0,0,1,0,0,0,0,0,0,0,0,-3,5.8,12.1,6.0,2.4,-3625,11815,5.3
Declan Rice,Midfielder,West Ham,15,BHA (H) 2 - 2,2,90,0,0,0,2,0,0,0,0,0,0,0,17,13.8,17.8,12.0,4.4,5888,205904,4.8
