name,position,team,GW,OPP,Pts,Mins.P,Gls_S,Assists,Cln_Sht,Gls_Csd,Own_gls,Pen_Sc,Pen_Msd,YC,RC,Saves,Bonus,BPS,Inf,Crt,Thrt,ICT,Net_T,SB,price_£
Aaron Wan-Bissaka,Defender,Man Utd,16,WOL (H) 1 - 0,6,90,0,0,1,0,0,0,0,0,0,0,0,24,10.4,6.0,0.0,1.6,-44196,542510,5.4
Matheus Pereira,Midfielder,West Brom,16,LEE (H) 0 - 5,1,29,0,0,0,1,0,0,0,0,0,0,0,1,0.0,4.1,0.0,0.4,-155,53887,5.6
Tomas Soucek,Midfielder,West Ham,16,SOU (A) 0 - 0,3,90,0,0,1,0,0,0,0,0,0,0,0,13,24.2,2.4,21.0,4.8,121040,828013,5.1
Sam Johnstone,Goalkeeper,West Brom,16,LEE (H) 0 - 5,0,90,0,0,0,5,0,0,0,0,0,2,0,13,9.8,0.0,0.0,1.0,30310,185527,4.5
Jarrod Bowen,Midfielder,West Ham,16,SOU (A) 0 - 0,1,18,0,0,0,0,0,0,0,0,0,0,0,2,1.2,3.3,2.0,0.7,-42981,370132,6.4
Jack Grealish,Midfielder,Aston Villa,16,CHE (A) 1 - 1,2,90,0,0,0,1,0,0,0,0,0,0,0,5,11.2,25.1,23.0,5.9,-185648,3185851,7.8
Andrew Robertson,Defender,Liverpool,16,NEW (A) 0 - 0,9,90,0,0,1,0,0,0,0,0,0,0,3,33,19.2,45.4,2.0,6.7,50422,1759949,7.3
Edouard Mendy,Goalkeeper,Chelsea,16,AVL (H) 1 - 1,2,90,0,0,0,1,0,0,0,0,0,1,0,14,14.2,0.0,0.0,1.4,-36547,658619,5.2
James Maddison,Midfielder,Leicester,16,CRY (A) 1 - 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,105517,544751,7.2
Trent Alexander-Arnold,Defender,Liverpool,16,NEW (A) 0 - 0,6,90,0,0,1,0,0,0,0,0,0,0,0,23,16.2,22.2,14.0,5.2,10705,1132188,7.2
Alexandre Lacazette,Forward,Arsenal,16,BHA (A) 0 - 1,7,24,1,0,0,0,0,0,0,0,0,0,2,30,33.6,0.4,17.0,5.1,22976,210136,8.2
Lewis Dunk,Defender,Brighton,16,ARS (H) 0 - 1,1,90,0,0,0,1,0,0,0,1,0,0,0,13,16.0,11.5,6.0,3.4,769,199888,4.8
Chris Wood,Forward,Burnley,16,SHU (H) 1 - 0,2,90,0,0,1,0,0,0,0,0,0,0,0,1,4.4,12.5,19.0,3.6,40550,126896,6.2
Kasper Schmeichel,Goalkeeper,Leicester,16,CRY (A) 1 - 1,2,90,0,0,0,1,0,0,0,0,0,0,0,7,3.6,0.0,0.0,0.4,-12624,810195,5.5
Harvey Barnes,Midfielder,Leicester,16,CRY (A) 1 - 1,8,90,1,0,0,1,0,0,0,0,0,0,1,22,32.2,4.6,34.0,7.1,32433,238068,6.7
Benjamin Chilwell,Defender,Chelsea,16,AVL (H) 1 - 1,5,90,0,1,0,1,0,0,0,0,0,0,0,17,18.6,18.2,14.0,5.1,-23326,1870392,6.1
Rui Pedro dos Santos Patrício,Goalkeeper,Wolves,16,MUN (A) 1 - 0,1,90,0,0,0,1,0,0,0,1,0,2,0,10,14.0,0.0,0.0,1.4,-19959,437345,5.5
Pedro Lomba Neto,Midfielder,Wolves,16,MUN (A) 1 - 0,3,67,0,0,1,0,0,0,0,0,0,0,0,11,5.4,20.1,41.0,6.7,65920,1033047,5.9
Harry Maguire,Defender,Man Utd,16,WOL (H) 1 - 0,7,90,0,0,1,0,0,0,0,0,0,0,1,28,25.4,1.0,2.0,2.8,4605,263878,5.4
Matt Targett,Defender,Aston Villa,16,CHE (A) 1 - 1,2,90,0,0,0,1,0,0,0,0,0,0,0,11,10.4,1.5,0.0,1.2,21141,332997,4.6
Wilfried Zaha,Midfielder,Crystal Palace,16,LEI (H) 1 - 1,7,90,1,0,0,1,0,0,0,0,0,0,0,16,36.4,4.0,23.0,6.3,-113813,1499144,7.5
Youri Tielemans,Midfielder,Leicester,16,CRY (A) 1 - 1,1,33,0,0,0,1,0,0,0,0,0,0,0,10,7.4,2.5,8.0,1.8,-3058,169625,6.4
Luke Shaw,Defender,Man Utd,16,WOL (H) 1 - 0,1,45,0,0,0,0,0,0,0,0,0,0,0,8,10.4,27.2,0.0,3.8,6555,64791,4.8
Callum Wilson,Forward,Newcastle,16,LIV (H) 0 - 0,2,90,0,0,1,0,0,0,0,0,0,0,0,2,0.4,12.9,42.0,5.5,-111064,1108095,6.6
Pierre-Emerick Aubameyang,Midfielder,Arsenal,16,BHA (A) 0 - 1,3,90,0,0,1,0,0,0,0,0,0,0,0,0,4.6,7.6,29.0,4.1,-5669,566389,11.4
Lukasz Fabianski,Goalkeeper,West Ham,16,SOU (A) 0 - 0,8,90,0,0,1,0,0,0,0,0,0,3,1,26,23.2,0.0,0.0,2.3,-5026,362869,5.1
Leandro Trossard,Midfielder,Brighton,16,ARS (H) 0 - 1,1,15,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.8,0.0,0.1,-2072,52287,5.8
Tyrone Mings,Defender,Aston Villa,16,CHE (A) 1 - 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-280017,796863,5.4
Timo Werner,Forward,Chelsea,16,AVL (H) 1 - 1,1,18,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2.0,4.0,0.4,-126484,1081341,9.3
Raphael Dias Belloli,Midfielder,Leeds,16,WBA (A) 0 - 5,8,80,1,0,1,0,0,0,0,0,0,0,0,25,37.6,4.8,22.0,6.4,29191,123824,5.4
Danny Ings,Forward,Southampton,16,WHU (H) 0 - 0,2,90,0,0,1,0,0,0,0,0,0,0,0,-1,0.0,1.5,0.0,0.1,-40187,423045,8.3
Che Adams,Forward,Southampton,16,WHU (H) 0 - 0,1,57,0,0,0,0,0,0,0,0,0,0,0,0,4.2,1.3,39.0,4.5,4477,738740,6.1
Vicente Guaita,Goalkeeper,Crystal Palace,16,LEI (H) 1 - 1,9,90,0,0,0,1,0,1,0,0,0,2,2,28,36.2,0.0,0.0,3.6,-8730,221910,4.9
Vladimir Coufal,Defender,West Ham,16,SOU (A) 0 - 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,26612,385872,4.7
Bernd Leno,Goalkeeper,Arsenal,16,BHA (A) 0 - 1,6,90,0,0,1,0,0,0,0,0,0,2,0,26,20.2,0.0,0.0,2.0,16320,554251,4.9
Jonny Evans,Defender,Leicester,16,CRY (A) 1 - 1,8,90,0,1,0,1,0,0,0,0,0,0,3,32,37.6,31.8,0.0,6.9,3190,30882,5.5
Roberto Firmino,Forward,Liverpool,16,NEW (A) 0 - 0,2,90,0,0,1,0,0,0,0,0,0,0,0,9,15.4,16.7,49.0,8.1,-3762,387249,9.3
Ezri Konsa Ngoyo,Defender,Aston Villa,16,CHE (A) 1 - 1,2,90,0,0,0,1,0,0,0,0,0,0,0,9,19.6,0.3,0.0,2.0,-28505,533891,4.7
Bertrand Traoré,Midfielder,Aston Villa,16,CHE (A) 1 - 1,2,86,0,0,0,1,0,0,0,0,0,0,0,12,7.6,0.9,18.0,2.7,10934,25199,5.9
Neal Maupay,Forward,Brighton,16,ARS (H) 0 - 1,1,23,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.6,0.0,0.1,1321,153088,6.1
César Azpilicueta,Defender,Chelsea,16,AVL (H) 1 - 1,1,90,0,0,0,1,0,0,0,1,0,0,0,8,17.4,25.9,0.0,4.3,-4412,198707,5.6
Reece James,Defender,Chelsea,16,AVL (H) 1 - 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-12379,993066,5.2
Dwight McNeil,Midfielder,Burnley,16,SHU (H) 1 - 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-996,26282,5.7
Kurt Zouma,Defender,Chelsea,16,AVL (H) 1 - 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-17379,2091158,5.9
Alisson Ramses Becker,Goalkeeper,Liverpool,16,NEW (A) 0 - 0,6,90,0,0,1,0,0,0,0,0,0,2,0,25,16.4,0.0,0.0,1.6,-622,515454,5.9
Bukayo Saka,Midfielder,Arsenal,16,BHA (A) 0 - 1,6,80,0,1,1,0,0,0,0,0,0,0,0,28,28.8,44.4,56.0,12.9,120012,290455,5.1
John McGinn,Midfielder,Aston Villa,16,CHE (A) 1 - 1,2,90,0,0,0,1,0,0,0,0,0,0,0,12,20.2,21.6,1.0,4.3,-8761,120563,5.5
Michail Antonio,Forward,West Ham,16,SOU (A) 0 - 0,1,13,0,0,0,0,0,0,0,0,0,0,0,3,0.2,1.8,0.0,0.2,-1197,125276,6.2
Stuart Armstrong,Midfielder,Southampton,16,WHU (H) 0 - 0,1,12,0,0,0,0,0,0,0,0,0,0,0,2,0.8,1.3,0.0,0.2,-1349,47067,5.5
Pascal Groß,Midfielder,Brighton,16,ARS (H) 0 - 1,2,90,0,0,0,1,0,0,0,0,0,0,0,14,14.4,45.6,12.0,7.2,-14396,54278,5.8
Jorge Luiz Frello Filho,Midfielder,Chelsea,16,AVL (H) 1 - 1,2,71,0,0,0,1,0,0,0,0,0,0,0,19,14.0,2.2,0.0,1.6,-13729,355766,4.8
James Justin,Defender,Leicester,16,CRY (A) 1 - 1,2,90,0,0,0,1,0,0,0,0,0,0,0,19,31.4,40.3,2.0,7.4,134754,2026134,5.0
Conor Coady,Defender,Wolves,16,MUN (A) 1 - 0,2,90,0,0,0,1,0,0,0,0,0,0,0,12,11.2,0.3,2.0,1.4,-13765,458251,4.9
Pablo Fornals,Midfielder,West Ham,16,SOU (A) 0 - 0,3,90,0,0,1,0,0,0,0,0,0,0,0,9,12.8,16.6,12.0,4.1,-10819,82108,6.2
Ben White,Defender,Brighton,16,ARS (H) 0 - 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-2455,101075,4.4
Eberechi Eze,Midfielder,Crystal Palace,16,LEI (H) 1 - 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-6561,72935,5.8
Nélson Cabral Semedo,Defender,Wolves,16,MUN (A) 1 - 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-9025,181864,5.4
Victor Lindelöf,Defender,Man Utd,16,WOL (H) 1 - 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-20740,123007,4.8
Aaron Ramsdale,Goalkeeper,Sheffield Utd,16,BUR (A) 1 - 0,2,90,0,0,0,1,0,0,0,0,0,2,0,12,17.2,0.0,0.0,1.7,-4880,161426,4.7
Rúben Diogo da Silva Neves,Midfielder,Wolves,16,MUN (A) 1 - 0,2,90,0,0,0,1,0,0,0,0,0,0,0,16,37.8,16.5,7.0,6.1,-1266,91623,5.2
James Tarkowski,Defender,Burnley,16,SHU (H) 1 - 0,8,90,0,0,1,0,0,0,0,0,0,0,2,27,28.6,0.1,2.0,3.1,12170,186017,5.3
Ashley Westwood,Midfielder,Burnley,16,SHU (H) 1 - 0,3,90,0,0,1,0,0,0,0,0,0,0,0,12,5.2,6.9,2.0,1.4,4104,44481,5.3
Romain Saïss,Defender,Wolves,16,MUN (A) 1 - 0,2,90,0,0,0,1,0,0,0,0,0,0,0,12,22.8,0.2,21.0,4.4,7547,542456,5.0
Robert Sánchez,Goalkeeper,Brighton,16,ARS (H) 0 - 1,2,90,0,0,0,1,0,0,0,0,0,2,0,13,19.6,0.0,0.0,2.0,6047,33161,4.4
Joël Veltman,Defender,Brighton,16,ARS (H) 0 - 1,2,90,0,0,0,1,0,0,0,0,0,0,0,17,21.2,34.9,4.0,6.0,-2338,35712,4.3
Ben Mee,Defender,Burnley,16,SHU (H) 1 - 0,15,90,1,0,1,0,0,0,0,0,0,0,3,39,49.4,0.4,41.0,9.1,7721,32929,4.9
Matthew Lowton,Defender,Burnley,16,SHU (H) 1 - 0,5,90,0,0,1,0,0,0,0,1,0,0,0,23,16.8,15.7,0.0,3.3,16832,54138,4.4
Héctor Bellerín,Defender,Arsenal,16,BHA (A) 0 - 1,6,90,0,0,1,0,0,0,0,0,0,0,0,26,19.0,13.4,0.0,3.2,28672,411670,5.1
Kelechi Iheanacho,Forward,Leicester,16,CRY (A) 1 - 1,0,71,0,0,0,1,0,0,1,0,0,0,0,-8,1.0,1.8,42.0,4.5,59,21222,5.6
Jan Bednarek,Defender,Southampton,16,WHU (H) 0 - 0,7,90,0,0,1,0,0,0,0,0,0,0,1,26,15.4,11.3,0.0,2.7,294066,844879,4.8
Jesse Lingard,Midfielder,West Ham,16,WOL (H) 1 - 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-46,10806,5.9
Timothy Castagne,Defender,Leicester,16,CRY (A) 1 - 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,7681,396269,5.7
Mateusz Klich,Midfielder,Leeds,16,WBA (A) 0 - 5,4,57,0,1,0,0,0,0,0,0,0,0,0,21,24.6,40.6,0.0,6.5,-7693,540737,5.5
Anwar El Ghazi,Midfielder,Aston Villa,16,CHE (A) 1 - 1,7,81,1,0,0,1,0,0,0,1,0,0,1,22,40.6,21.9,55.0,11.8,62770,142509,5.7
Kai Havertz,Midfielder,Chelsea,16,AVL (H) 1 - 1,1,18,0,0,0,0,0,0,0,0,0,0,0,3,2.8,3.4,4.0,1.0,-6016,225529,8.2
Alex McCarthy,Goalkeeper,Southampton,16,WHU (H) 0 - 0,9,90,0,0,1,0,0,0,0,0,0,3,2,29,27.6,0.0,0.0,2.8,14975,1783350,4.7
Rob Holding,Defender,Arsenal,16,BHA (A) 0 - 1,9,90,0,0,1,0,0,0,0,0,0,0,3,31,19.6,0.3,3.0,2.3,22703,116761,4.4
Matthew Cash,Defender,Aston Villa,16,CHE (A) 1 - 1,7,90,0,1,0,1,0,0,0,0,0,0,2,25,40.0,15.1,8.0,6.3,6472,58384,5.0
Thiago Thiago,Defender,Chelsea,16,AVL (H) 1 - 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,714,370524,5.6
Ezgjan Alioski,Defender,Leeds,16,WBA (A) 0 - 5,12,90,1,0,1,0,0,0,0,1,0,0,1,31,41.4,6.8,17.0,6.5,22629,162304,4.4
David de Gea,Goalkeeper,Man Utd,16,WOL (H) 1 - 0,10,90,0,0,1,0,0,0,0,0,0,5,3,30,34.2,0.0,0.0,3.4,-4217,250038,5.3
Miguel Almirón,Midfielder,Newcastle,16,LIV (H) 0 - 0,1,23,0,0,0,0,0,0,0,0,0,0,0,5,5.4,0.3,2.0,0.8,-1171,31203,5.6
Georginio Wijnaldum,Midfielder,Liverpool,16,NEW (A) 0 - 0,1,22,0,0,0,0,0,0,0,0,0,0,0,3,3.0,12.5,6.0,2.2,-2584,137235,5.3
Scott McTominay,Midfielder,Man Utd,16,WOL (H) 1 - 0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,17587,61356,4.9
Mason Greenwood,Midfielder,Man Utd,16,WOL (H) 1 - 0,3,63,0,0,1,0,0,0,0,0,0,0,0,11,9.2,27.4,8.0,4.5,-6680,165722,7.1
David McGoldrick,Forward,Sheffield Utd,16,BUR (A) 1 - 0,2,90,0,0,0,1,0,0,0,0,0,0,0,2,5.2,6.7,44.0,5.6,9120,93316,5.2
Angelo Ogbonna,Defender,West Ham,16,SOU (A) 0 - 0,6,90,0,0,1,0,0,0,0,0,0,0,0,21,13.8,0.4,0.0,1.4,-2299,191819,5.0
Kyle Walker-Peters,Defender,Southampton,16,WHU (H) 0 - 0,5,90,0,0,1,0,0,0,0,1,0,0,0,22,7.6,5.4,23.0,3.6,74105,1157550,4.8
Luke Ayling,Defender,Leeds,16,WBA (A) 0 - 5,6,90,0,0,1,0,0,0,0,0,0,0,0,28,23.6,1.8,9.0,3.4,-2433,279121,4.5
Paul Pogba,Midfielder,Man Utd,16,WOL (H) 1 - 0,3,90,0,0,1,0,0,0,0,0,0,0,0,11,16.2,17.4,11.0,4.5,-3557,99754,7.7
Antonio Rüdiger,Defender,Chelsea,16,AVL (H) 1 - 1,2,90,0,0,0,1,0,0,0,0,0,0,0,14,24.2,0.8,21.0,4.6,-700,51120,4.5
Adama Traoré,Midfielder,Wolves,16,MUN (A) 1 - 0,2,90,0,0,0,1,0,0,0,0,0,0,0,6,7.0,23.1,24.0,5.4,-6085,433719,6.1
Andros Townsend,Midfielder,Crystal Palace,16,LEI (H) 1 - 1,5,90,0,1,0,1,0,0,0,0,0,0,0,17,26.4,33.3,4.0,6.4,-4540,109707,5.7
Karl Darlow,Goalkeeper,Newcastle,16,LIV (H) 0 - 0,8,90,0,0,1,0,0,0,0,0,0,4,1,28,30.6,0.0,0.0,3.1,-6093,121815,5.0
Jannik Vestergaard,Defender,Southampton,16,WHU (H) 0 - 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-486634,723138,4.9
Edinson Cavani,Forward,Man Utd,16,WOL (H) 1 - 0,2,90,0,0,1,0,0,0,0,0,0,0,0,-4,0.0,3.0,15.0,1.5,24475,107749,7.8
Kieran Tierney,Defender,Arsenal,16,BHA (A) 0 - 1,6,90,0,0,1,0,0,0,0,0,0,0,0,23,15.0,27.2,2.0,4.4,22400,329181,5.3
Christian Benteke,Forward,Crystal Palace,16,LEI (H) 1 - 1,2,90,0,0,0,1,0,0,0,0,0,0,0,1,3.8,0.9,9.0,1.4,3012,35859,5.5
Ryan Bertrand,Defender,Southampton,16,WHU (H) 0 - 0,5,90,0,0,1,0,0,0,0,1,0,0,0,15,0.0,3.8,3.0,0.5,5188,89351,5.0
Danny Welbeck,Forward,Brighton,16,ARS (H) 0 - 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-1919,120735,5.5
Declan Rice,Midfielder,West Ham,16,SOU (A) 0 - 0,3,90,0,0,1,0,0,0,0,0,0,0,0,16,15.0,19.8,2.0,3.7,-2890,203034,4.8
Adam Webster,Defender,Brighton,16,ARS (H) 0 - 1,2,90,0,0,0,1,0,0,0,0,0,0,0,15,15.6,2.5,2.0,2.0,-4201,128464,4.4
Diogo Jota,Midfielder,Liverpool,16,NEW (A) 0 - 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-36073,275869,6.7
Anthony Martial,Forward,Man Utd,16,WOL (H) 1 - 0,1,26,0,0,0,0,0,0,0,0,0,0,0,2,1.4,3.9,9.0,1.4,13404,320948,8.7
Allan Saint-Maximin,Midfielder,Newcastle,16,LIV (H) 0 - 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-11685,222550,5.1
Kyle Bartley,Defender,West Brom,16,LEE (H) 0 - 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-508,8319,4.4
Darnell Furlong,Defender,West Brom,16,LEE (H) 0 - 5,0,90,0,0,0,5,0,0,0,0,0,0,0,8,12.6,0.8,6.0,1.9,3303,25832,4.5
Callum Robinson,Forward,West Brom,16,LEE (H) 0 - 5,2,90,0,0,0,5,0,0,0,0,0,0,0,7,3.2,1.8,9.0,1.4,-123,33751,5.4
Nicolas Pépé,Midfielder,Arsenal,16,BHA (A) 0 - 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,133,51851,7.6
Cheikhou Kouyaté,Midfielder,Crystal Palace,16,LEI (H) 1 - 1,2,90,0,0,0,1,0,0,0,0,0,0,0,13,18.0,0.1,0.0,1.8,-1240,34746,5.0
Leander Dendoncker,Midfielder,Wolves,16,MUN (A) 1 - 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-3953,52425,4.7
Daniel Castelo Podence,Midfielder,Wolves,16,MUN (A) 1 - 0,1,35,0,0,0,1,0,0,0,0,0,0,0,3,0.8,1.9,2.0,0.5,-12091,408438,5.5
Charlie Taylor,Defender,Burnley,16,SHU (H) 1 - 0,1,8,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.3,0.0,0.0,137595,603053,4.5
Ross Barkley,Midfielder,Aston Villa,16,CHE (A) 1 - 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-6685,74346,5.9
Yves Bissouma,Midfielder,Brighton,16,ARS (H) 0 - 1,2,90,0,0,0,1,0,0,0,0,0,0,0,20,22.6,19.0,0.0,4.2,-10222,236812,4.5
Christian Pulisic,Midfielder,Chelsea,16,AVL (H) 1 - 1,2,90,0,0,0,1,0,0,0,0,0,0,0,-4,0.6,5.8,56.0,6.2,1910,197497,8.2
Solomon March,Midfielder,Brighton,16,ARS (H) 0 - 1,1,22,0,0,0,0,0,0,0,0,0,0,0,8,6.0,0.4,0.0,0.6,1934,118433,5.0
Tammy Abraham,Forward,Chelsea,16,AVL (H) 1 - 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,47671,266057,7.2
Willian Borges Da Silva,Midfielder,Arsenal,16,BHA (A) 0 - 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-9076,244532,7.6
Wesley Fofana,Defender,Leicester,16,CRY (A) 1 - 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,10734,68393,5.0
Wilfred Ndidi,Midfielder,Leicester,16,CRY (A) 1 - 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,623,47766,4.8
Conor Townsend,Defender,West Brom,16,LEE (H) 0 - 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-228,6585,4.4
Granit Xhaka,Midfielder,Arsenal,16,BHA (A) 0 - 1,3,90,0,0,1,0,0,0,0,0,0,0,0,16,11.6,2.5,18.0,3.2,2157,32591,5.2
Jordan Ayew,Forward,Crystal Palace,16,LEI (H) 1 - 1,1,6,0,0,0,0,0,0,0,0,0,0,0,4,1.0,0.3,0.0,0.1,-3070,115254,5.6
Joelinton Cássio Apolinário de Lira,Forward,Newcastle,16,LIV (H) 0 - 0,2,90,0,0,1,0,0,0,0,0,0,0,0,10,7.2,11.8,16.0,3.5,-2959,40060,5.7
Theo Walcott,Midfielder,Southampton,16,WHU (H) 0 - 0,3,90,0,0,1,0,0,0,0,0,0,0,0,4,9.2,38.3,20.0,6.8,2173,99751,5.8
Willy Boly,Defender,Wolves,16,MUN (A) 1 - 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-8035,135555,5.4
Conor Gallagher,Midfielder,West Brom,16,LEE (H) 0 - 5,2,90,0,0,0,5,0,0,0,0,0,0,0,8,8.8,2.4,2.0,1.3,145,10122,5.5
João Filipe Iria Santos Moutinho,Midfielder,Wolves,16,MUN (A) 1 - 0,2,90,0,0,0,1,0,0,0,0,0,0,0,15,16.0,26.4,0.0,4.2,-997,73877,5.2
Douglas Luiz Soares de Paulo,Midfielder,Aston Villa,16,CHE (A) 1 - 1,2,90,0,0,0,1,0,0,0,0,0,0,0,12,13.2,3.2,0.0,1.6,-208,17865,4.9
Ainsley Maitland-Niles,Defender,West Brom,16,BHA (A) 0 - 1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-825,63665,4.6
Craig Dawson,Defender,West Ham,16,SOU (A) 0 - 0,6,90,0,0,1,0,0,0,0,0,0,0,0,18,11.0,0.1,4.0,1.5,-5,1768,4.5
Josh Brownhill,Midfielder,Burnley,16,SHU (H) 1 - 0,3,90,0,0,1,0,0,0,0,0,0,0,0,9,12.8,2.8,6.0,2.2,407,4282,4.9
Hélder Wander Sousa de Azevedo e Costa,Midfielder,Leeds,16,WBA (A) 0 - 5,1,9,0,0,0,0,0,0,0,0,0,0,0,2,2.0,0.5,2.0,0.5,-13405,252210,5.2
Frederico Rodrigues de Paula Santos,Midfielder,Man Utd,16,WOL (H) 1 - 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-3,16153,5.3
Pascal Struijk,Defender,Leeds,16,WBA (A) 0 - 5,6,90,0,0,1,0,0,0,0,0,0,0,0,26,22.0,1.0,0.0,2.3,29457,203829,3.9
Jonjo Shelvey,Midfielder,Newcastle,16,LIV (H) 0 - 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-347,10493,5.3
